,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxNesting,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,SBR File
778,2.0,2.0,1.0,13.0,1.0,12.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,44.0,5.0,22.0,10.0,5.0,17.0,8.0,11.0,8.0,3.0,2.0,2.0,2.0,1.0,1.0,0.77,2.0,2.0,2.0,1.0,0
779,2.0,2.0,1.0,8.0,0.0,8.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,36.0,2.0,17.0,9.0,5.0,17.0,7.0,10.0,7.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,0
780,5.0,5.0,1.0,10.0,1.0,9.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,43.0,4.0,22.0,13.0,6.0,17.0,8.0,10.0,9.0,1.0,5.0,5.0,5.0,1.0,0.0,0.77,5.0,5.0,5.0,1.0,0
781,2.0,2.0,1.0,12.0,1.0,11.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,52.0,8.0,27.0,15.0,7.0,17.0,13.0,16.0,12.0,4.0,2.0,2.0,2.0,1.0,1.0,0.63,2.0,2.0,2.0,1.0,1
782,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,33.0,3.0,13.0,8.0,1.0,17.0,5.0,7.0,6.0,1.0,1.0,1.0,1.0,1.0,0.0,1.31,1.0,1.0,1.0,1.0,0
783,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,26.0,2.0,7.0,4.0,1.0,17.0,3.0,5.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,2.43,1.0,1.0,1.0,1.0,0
784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,30.0,30.0,0.0,30.0,3.0,0.0,0.0,27.0,592.0,34.0,42.0,40.0,0.0,516.0,39.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,12.29,0.0,0.0,0.0,0.0,0
785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,30.0,30.0,0.0,30.0,4.0,0.0,0.0,26.0,593.0,34.0,42.0,40.0,0.0,517.0,39.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,12.31,0.0,0.0,0.0,0.0,0
786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,1.0,4.0,2.0,0.0,21.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.25,0.0,0.0,0.0,0.0,0
787,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,41.0,5.0,16.0,8.0,3.0,20.0,7.0,10.0,8.0,2.0,1.0,1.0,1.0,1.0,0.0,1.25,2.0,2.0,2.0,2.0,0
788,3.0,3.0,2.0,18.0,1.0,16.0,0.0,1.0,0.0,4.0,4.0,4.0,4.0,3.0,4.0,1.0,0.0,0.0,3.0,127.0,11.0,92.0,40.0,49.0,25.0,58.0,73.0,40.0,33.0,5.0,5.0,6.0,4.0,2.0,0.27,13.0,13.0,15.0,10.0,0
789,1.0,1.0,1.0,6.0,0.0,6.0,0.0,2.0,0.0,1.0,9.0,9.0,9.0,3.0,9.0,4.0,0.0,0.0,5.0,107.0,14.0,72.0,28.0,28.0,21.0,38.0,50.0,28.0,22.0,2.0,2.0,2.0,1.0,1.0,0.29,10.0,10.0,10.0,9.0,0
790,1.0,1.0,1.0,7.0,0.0,7.0,0.0,2.0,0.0,1.0,6.0,6.0,6.0,2.0,6.0,3.0,0.0,0.0,3.0,99.0,12.0,66.0,29.0,25.0,21.0,36.0,49.0,32.0,17.0,2.0,2.0,2.0,1.0,1.0,0.32,9.0,9.0,9.0,6.0,1
791,1.0,1.0,1.0,8.0,0.0,8.0,0.0,2.0,0.0,1.0,4.0,4.0,4.0,1.0,4.0,1.0,0.0,0.0,3.0,84.0,11.0,52.0,24.0,19.0,21.0,28.0,39.0,27.0,12.0,2.0,2.0,2.0,1.0,1.0,0.4,7.0,7.0,7.0,4.0,0
792,4.0,4.0,1.0,20.0,1.0,18.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,54.0,7.0,29.0,12.0,13.0,18.0,16.0,21.0,12.0,9.0,4.0,4.0,4.0,1.0,2.0,0.62,4.0,4.0,4.0,1.0,0
793,12.0,15.0,5.0,61.0,8.0,47.0,7.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,101.0,15.0,63.0,23.0,36.0,24.0,36.0,50.0,24.0,26.0,12.0,12.0,15.0,5.0,3.0,0.38,12.0,12.0,15.0,5.0,0
794,1.0,1.0,1.0,6.0,0.0,6.0,0.0,3.0,3.0,1.0,8.0,8.0,5.0,3.0,8.0,4.0,0.0,0.0,4.0,108.0,14.0,73.0,30.0,29.0,21.0,39.0,55.0,33.0,22.0,2.0,2.0,2.0,1.0,1.0,0.29,11.0,11.0,11.0,8.0,0
795,4.0,5.0,2.0,29.0,3.0,23.0,2.0,1.0,2.0,2.0,3.0,3.0,1.0,0.0,3.0,0.0,2.0,0.0,1.0,131.0,19.0,87.0,28.0,48.0,25.0,46.0,61.0,28.0,33.0,12.0,12.0,15.0,6.0,2.0,0.29,14.0,14.0,17.0,8.0,0
796,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,33.0,3.0,13.0,8.0,1.0,17.0,5.0,7.0,6.0,1.0,1.0,1.0,1.0,1.0,0.0,1.31,1.0,1.0,1.0,1.0,0
797,2.0,2.0,1.0,15.0,0.0,8.0,6.0,1.0,1.0,9.0,7.0,7.0,6.0,1.0,7.0,1.0,5.0,0.0,1.0,174.0,21.0,90.0,43.0,43.0,63.0,44.0,62.0,44.0,18.0,4.0,4.0,4.0,1.0,2.0,0.7,16.0,16.0,18.0,7.0,0
798,2.0,2.0,1.0,9.0,0.0,9.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,42.0,6.0,19.0,9.0,6.0,17.0,10.0,13.0,9.0,4.0,2.0,2.0,2.0,1.0,1.0,0.89,2.0,2.0,2.0,1.0,0
799,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,30.0,3.0,10.0,5.0,1.0,17.0,4.0,6.0,5.0,1.0,1.0,1.0,1.0,1.0,0.0,1.7,1.0,1.0,1.0,1.0,0
800,2.0,3.0,1.0,16.0,0.0,12.0,2.0,5.0,10.0,18.0,138.0,138.0,117.0,19.0,127.0,12.0,27.0,3.0,85.0,2569.0,282.0,1830.0,444.0,1051.0,473.0,823.0,1217.0,455.0,762.0,16.0,16.0,19.0,7.0,5.0,0.26,379.0,377.0,418.0,209.0,1
801,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,13.0,1.0,14.0,14.0,1.0,0.0,14.0,12.0,2.0,0.0,0.0,113.0,18.0,75.0,20.0,26.0,20.0,18.0,45.0,20.0,25.0,2.0,2.0,2.0,1.0,1.0,0.27,26.0,26.0,26.0,14.0,0
802,1.0,1.0,1.0,7.0,0.0,7.0,0.0,2.0,0.0,0.0,5.0,3.0,5.0,24.0,5.0,1.0,0.0,0.0,4.0,111.0,13.0,77.0,42.0,26.0,21.0,47.0,53.0,27.0,26.0,2.0,2.0,2.0,1.0,1.0,0.27,6.0,6.0,6.0,5.0,1
803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,7.0,0.0,7.0,0.0,0.0,0.0,7.0,41.0,9.0,14.0,12.0,0.0,18.0,11.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.29,0.0,0.0,0.0,0.0,0
804,3.0,3.0,2.0,17.0,1.0,13.0,2.0,1.0,1.0,3.0,6.0,6.0,5.0,6.0,6.0,0.0,2.0,0.0,4.0,159.0,24.0,106.0,33.0,55.0,30.0,55.0,75.0,33.0,42.0,6.0,6.0,7.0,5.0,3.0,0.28,19.0,19.0,22.0,14.0,1
805,1.0,1.0,1.0,8.0,0.0,7.0,0.0,1.0,0.0,0.0,4.0,4.0,3.0,0.0,3.0,0.0,0.0,0.0,3.0,74.0,9.0,46.0,25.0,16.0,20.0,23.0,28.0,23.0,5.0,2.0,2.0,3.0,1.0,1.0,0.43,6.0,6.0,7.0,4.0,0
806,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,0.0,0.0,4.0,4.0,4.0,0.0,4.0,0.0,0.0,0.0,4.0,55.0,5.0,33.0,18.0,5.0,17.0,16.0,21.0,16.0,5.0,1.0,1.0,1.0,1.0,0.0,0.52,4.0,4.0,4.0,4.0,0
807,1.0,1.0,1.0,6.0,0.0,5.0,1.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,43.0,5.0,15.0,5.0,4.0,23.0,6.0,9.0,5.0,4.0,1.0,1.0,1.0,1.0,0.0,1.53,2.0,2.0,2.0,2.0,0
808,1.0,1.0,1.0,8.0,0.0,7.0,0.0,4.0,4.0,1.0,15.0,16.0,12.0,7.0,16.0,0.0,2.0,0.0,14.0,228.0,32.0,134.0,56.0,51.0,62.0,54.0,74.0,40.0,34.0,4.0,4.0,6.0,3.0,1.0,0.46,22.0,22.0,27.0,17.0,0
809,1.0,1.0,1.0,10.0,0.0,8.0,2.0,2.0,0.0,2.0,7.0,7.0,7.0,2.0,7.0,0.0,0.0,0.0,7.0,142.0,15.0,75.0,29.0,31.0,52.0,36.0,51.0,29.0,22.0,3.0,3.0,3.0,1.0,2.0,0.69,13.0,13.0,13.0,7.0,0
810,1.0,1.0,1.0,10.0,0.0,6.0,3.0,1.0,0.0,2.0,11.0,11.0,11.0,4.0,11.0,4.0,1.0,4.0,2.0,194.0,28.0,98.0,36.0,43.0,68.0,48.0,66.0,33.0,33.0,5.0,5.0,5.0,1.0,2.0,0.69,18.0,18.0,20.0,11.0,0
811,1.0,1.0,1.0,4.0,0.0,3.0,1.0,2.0,0.0,0.0,5.0,3.0,5.0,5.0,5.0,1.0,0.0,0.0,4.0,73.0,10.0,33.0,16.0,8.0,30.0,15.0,20.0,13.0,7.0,1.0,1.0,1.0,1.0,0.0,0.91,5.0,5.0,5.0,5.0,0
812,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,29.0,3.0,9.0,4.0,1.0,17.0,3.0,5.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,1.89,1.0,1.0,1.0,1.0,0
813,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,9.0,31.0,163.0,163.0,93.0,1.0,102.0,0.0,10.0,0.0,92.0,957.0,138.0,723.0,274.0,273.0,96.0,156.0,261.0,153.0,108.0,2.0,2.0,3.0,1.0,1.0,0.13,186.0,186.0,188.0,163.0,0
814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,44.0,44.0,0.0,44.0,42.0,0.0,0.0,2.0,294.0,49.0,55.0,53.0,0.0,190.0,49.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,3.45,0.0,0.0,0.0,0.0,0
815,1.0,1.0,1.0,7.0,0.0,4.0,3.0,2.0,1.0,2.0,2.0,3.0,2.0,0.0,3.0,2.0,0.0,0.0,1.0,78.0,8.0,25.0,14.0,6.0,45.0,10.0,14.0,12.0,2.0,1.0,1.0,1.0,1.0,0.0,1.8,2.0,2.0,2.0,2.0,0
816,1.0,1.0,1.0,7.0,0.0,4.0,3.0,1.0,3.0,1.0,4.0,4.0,1.0,0.0,4.0,2.0,2.0,0.0,0.0,63.0,7.0,24.0,9.0,6.0,32.0,7.0,14.0,9.0,5.0,2.0,2.0,2.0,1.0,1.0,1.33,6.0,6.0,6.0,4.0,0
817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,89.0,89.0,0.0,89.0,85.0,0.0,0.0,4.0,570.0,92.0,98.0,96.0,0.0,380.0,92.0,93.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,3.88,0.0,0.0,0.0,0.0,0
818,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,16.0,1.0,180.0,180.0,76.0,1.0,92.0,0.0,16.0,0.0,76.0,821.0,114.0,675.0,160.0,330.0,32.0,185.0,297.0,116.0,181.0,5.0,5.0,5.0,1.0,1.0,0.05,200.0,200.0,205.0,180.0,0
819,1.0,1.0,1.0,11.0,0.0,10.0,0.0,1.0,5.0,3.0,5.0,5.0,0.0,1.0,5.0,0.0,1.0,0.0,4.0,123.0,20.0,82.0,27.0,44.0,21.0,40.0,52.0,28.0,24.0,3.0,3.0,3.0,1.0,2.0,0.26,9.0,9.0,9.0,5.0,1
820,1.0,1.0,1.0,10.0,0.0,6.0,3.0,1.0,13.0,13.0,13.0,13.0,0.0,8.0,13.0,0.0,2.0,0.0,11.0,351.0,26.0,254.0,62.0,122.0,71.0,97.0,120.0,53.0,67.0,4.0,4.0,4.0,4.0,1.0,0.28,18.0,18.0,18.0,16.0,0
821,2.0,2.0,1.0,13.0,1.0,11.0,0.0,4.0,5.0,5.0,18.0,18.0,13.0,9.0,18.0,11.0,1.0,0.0,6.0,414.0,50.0,270.0,102.0,136.0,96.0,130.0,169.0,88.0,81.0,7.0,7.0,9.0,4.0,3.0,0.36,40.0,40.0,51.0,23.0,1
822,3.0,3.0,1.0,20.0,1.0,18.0,0.0,1.0,6.0,7.0,7.0,7.0,0.0,0.0,6.0,0.0,4.0,0.0,2.0,195.0,19.0,158.0,48.0,93.0,18.0,76.0,97.0,47.0,50.0,15.0,15.0,16.0,1.0,4.0,0.11,22.0,22.0,23.0,7.0,0
823,1.0,1.0,1.0,4.0,0.0,3.0,1.0,1.0,0.0,1.0,3.0,3.0,3.0,0.0,3.0,0.0,1.0,0.0,2.0,41.0,5.0,15.0,7.0,3.0,21.0,5.0,9.0,7.0,2.0,1.0,1.0,1.0,1.0,0.0,1.4,3.0,3.0,3.0,3.0,0
824,1.0,1.0,1.0,4.0,0.0,4.0,0.0,7.0,1.0,2.0,16.0,17.0,15.0,0.0,16.0,3.0,0.0,0.0,13.0,131.0,20.0,93.0,30.0,22.0,18.0,26.0,47.0,29.0,18.0,1.0,1.0,1.0,1.0,0.0,0.19,16.0,16.0,16.0,16.0,0
825,2.0,2.0,1.0,14.0,0.0,9.0,4.0,1.0,5.0,1.0,7.0,7.0,1.0,0.0,6.0,0.0,5.0,0.0,1.0,150.0,18.0,82.0,31.0,35.0,50.0,36.0,50.0,30.0,20.0,4.0,4.0,4.0,3.0,2.0,0.61,15.0,15.0,15.0,9.0,0
826,1.0,1.0,1.0,4.0,0.0,4.0,0.0,2.0,1.0,2.0,14.0,14.0,13.0,2.0,14.0,3.0,0.0,0.0,11.0,122.0,21.0,77.0,28.0,19.0,24.0,28.0,44.0,27.0,17.0,1.0,1.0,1.0,1.0,0.0,0.31,14.0,14.0,14.0,14.0,1
827,2.0,2.0,1.0,10.0,0.0,8.0,2.0,2.0,19.0,0.0,20.0,20.0,1.0,0.0,20.0,19.0,0.0,0.0,1.0,268.0,29.0,177.0,41.0,74.0,62.0,63.0,114.0,53.0,61.0,4.0,4.0,5.0,3.0,2.0,0.35,40.0,40.0,43.0,22.0,0
828,3.0,3.0,1.0,16.0,0.0,13.0,2.0,1.0,6.0,4.0,6.0,6.0,0.0,0.0,6.0,0.0,0.0,0.0,6.0,159.0,16.0,113.0,29.0,61.0,30.0,57.0,79.0,33.0,46.0,7.0,7.0,7.0,1.0,2.0,0.27,20.0,20.0,21.0,6.0,1
829,1.0,1.0,1.0,9.0,0.0,7.0,1.0,2.0,4.0,2.0,16.0,16.0,12.0,3.0,16.0,7.0,2.0,0.0,7.0,244.0,31.0,146.0,59.0,56.0,69.0,70.0,97.0,57.0,40.0,5.0,5.0,5.0,3.0,3.0,0.47,23.0,23.0,23.0,18.0,1
830,1.0,1.0,1.0,5.0,0.0,5.0,0.0,1.0,7.0,1.0,8.0,8.0,1.0,0.0,8.0,6.0,2.0,0.0,0.0,85.0,12.0,53.0,14.0,22.0,20.0,12.0,27.0,14.0,13.0,2.0,2.0,2.0,1.0,1.0,0.38,14.0,14.0,14.0,8.0,0
831,1.0,1.0,1.0,4.0,0.0,4.0,0.0,3.0,0.0,0.0,7.0,3.0,7.0,19.0,7.0,1.0,0.0,0.0,6.0,102.0,12.0,69.0,38.0,18.0,21.0,32.0,40.0,22.0,18.0,3.0,3.0,5.0,1.0,1.0,0.3,9.0,9.0,11.0,7.0,1
832,2.0,2.0,1.0,15.0,1.0,12.0,0.0,3.0,0.0,1.0,7.0,7.0,7.0,6.0,7.0,3.0,0.0,0.0,4.0,197.0,27.0,122.0,44.0,53.0,52.0,64.0,81.0,42.0,39.0,4.0,4.0,4.0,3.0,2.0,0.43,14.0,14.0,14.0,9.0,0
833,2.0,2.0,1.0,14.0,0.0,11.0,2.0,1.0,1.0,2.0,4.0,4.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,105.0,10.0,60.0,20.0,27.0,35.0,30.0,37.0,20.0,17.0,5.0,5.0,5.0,3.0,1.0,0.58,8.0,8.0,8.0,6.0,0
834,1.0,1.0,1.0,5.0,0.0,4.0,0.0,2.0,0.0,2.0,8.0,8.0,7.0,4.0,7.0,0.0,0.0,0.0,7.0,108.0,18.0,67.0,33.0,24.0,23.0,32.0,44.0,32.0,12.0,3.0,3.0,3.0,3.0,2.0,0.34,10.0,10.0,10.0,10.0,0
835,1.0,1.0,1.0,8.0,0.0,7.0,0.0,3.0,1.0,1.0,22.0,22.0,20.0,9.0,21.0,14.0,5.0,1.0,1.0,281.0,41.0,192.0,64.0,79.0,56.0,89.0,124.0,66.0,58.0,3.0,3.0,3.0,3.0,2.0,0.29,34.0,34.0,34.0,24.0,0
836,2.0,2.0,1.0,9.0,0.0,7.0,1.0,2.0,0.0,1.0,10.0,11.0,11.0,5.0,11.0,6.0,4.0,0.0,1.0,157.0,23.0,101.0,34.0,41.0,33.0,43.0,66.0,34.0,32.0,5.0,5.0,6.0,3.0,2.0,0.33,21.0,21.0,22.0,12.0,0
837,1.0,1.0,1.0,8.0,0.0,6.0,1.0,1.0,1.0,1.0,14.0,14.0,11.0,3.0,12.0,11.0,1.0,0.0,0.0,175.0,19.0,118.0,42.0,43.0,39.0,49.0,70.0,42.0,28.0,3.0,3.0,3.0,1.0,2.0,0.33,21.0,21.0,21.0,14.0,1
838,1.0,1.0,1.0,5.0,0.0,4.0,0.0,1.0,0.0,1.0,5.0,5.0,3.0,2.0,3.0,1.0,1.0,0.0,1.0,70.0,11.0,35.0,15.0,14.0,24.0,19.0,25.0,15.0,10.0,2.0,2.0,2.0,1.0,1.0,0.69,7.0,7.0,7.0,5.0,0
839,1.0,1.0,1.0,10.0,0.0,9.0,0.0,2.0,11.0,7.0,29.0,29.0,18.0,10.0,29.0,18.0,4.0,0.0,7.0,445.0,65.0,347.0,112.0,162.0,35.0,165.0,212.0,103.0,109.0,4.0,4.0,6.0,3.0,3.0,0.1,48.0,47.0,51.0,35.0,1
840,1.0,1.0,1.0,10.0,0.0,8.0,0.0,3.0,0.0,1.0,24.0,24.0,20.0,10.0,20.0,9.0,7.0,0.0,4.0,345.0,44.0,250.0,69.0,110.0,51.0,109.0,151.0,68.0,83.0,6.0,6.0,6.0,6.0,3.0,0.2,42.0,42.0,43.0,31.0,1
841,1.0,1.0,1.0,5.0,0.0,5.0,0.0,1.0,0.0,0.0,7.0,7.0,4.0,4.0,4.0,1.0,2.0,0.0,1.0,82.0,9.0,43.0,16.0,17.0,30.0,17.0,25.0,13.0,12.0,3.0,3.0,3.0,1.0,1.0,0.7,10.0,10.0,11.0,7.0,1
842,1.0,1.0,1.0,7.0,0.0,6.0,0.0,4.0,1.0,1.0,21.0,17.0,20.0,16.0,21.0,5.0,8.0,0.0,8.0,263.0,39.0,181.0,68.0,73.0,43.0,91.0,125.0,66.0,59.0,8.0,8.0,9.0,3.0,2.0,0.24,34.0,34.0,35.0,27.0,0
843,2.0,2.0,1.0,11.0,1.0,10.0,0.0,5.0,3.0,2.0,21.0,21.0,18.0,9.0,21.0,7.0,6.0,4.0,4.0,366.0,58.0,262.0,66.0,123.0,52.0,107.0,156.0,63.0,93.0,6.0,6.0,6.0,6.0,2.0,0.2,48.0,48.0,48.0,33.0,0
844,1.0,1.0,1.0,13.0,1.0,8.0,4.0,1.0,1.0,5.0,27.0,27.0,23.0,10.0,24.0,3.0,2.0,0.0,19.0,479.0,68.0,276.0,107.0,130.0,135.0,151.0,188.0,104.0,84.0,4.0,4.0,4.0,1.0,2.0,0.49,42.0,42.0,42.0,27.0,0
845,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,5.0,1.0,6.0,6.0,1.0,0.0,6.0,4.0,2.0,0.0,0.0,65.0,11.0,34.0,11.0,10.0,20.0,9.0,20.0,11.0,9.0,2.0,2.0,2.0,1.0,1.0,0.59,10.0,10.0,10.0,6.0,0
846,1.0,1.0,1.0,4.0,0.0,4.0,0.0,2.0,0.0,0.0,5.0,3.0,5.0,10.0,5.0,1.0,0.0,0.0,4.0,71.0,8.0,42.0,20.0,13.0,21.0,23.0,28.0,16.0,12.0,1.0,1.0,1.0,1.0,0.0,0.5,5.0,5.0,5.0,5.0,0
847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,53.0,6.0,11.0,9.0,0.0,36.0,8.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,3.27,0.0,0.0,0.0,0.0,0
848,1.0,1.0,1.0,6.0,0.0,5.0,0.0,1.0,1.0,7.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,65.0,10.0,33.0,21.0,14.0,22.0,22.0,25.0,20.0,5.0,2.0,2.0,2.0,1.0,1.0,0.67,3.0,3.0,3.0,2.0,0
849,1.0,1.0,1.0,7.0,0.0,6.0,0.0,1.0,1.0,1.0,31.0,31.0,27.0,9.0,28.0,24.0,4.0,0.0,0.0,326.0,47.0,238.0,78.0,94.0,42.0,107.0,154.0,77.0,77.0,3.0,3.0,4.0,3.0,3.0,0.18,46.0,46.0,48.0,33.0,0
850,1.0,1.0,1.0,8.0,0.0,6.0,1.0,5.0,0.0,2.0,22.0,22.0,19.0,9.0,19.0,12.0,3.0,0.0,4.0,279.0,38.0,192.0,57.0,64.0,50.0,71.0,106.0,56.0,50.0,4.0,4.0,4.0,4.0,3.0,0.26,32.0,32.0,32.0,27.0,0
851,1.0,1.0,1.0,11.0,0.0,8.0,1.0,2.0,1.0,1.0,19.0,19.0,18.0,10.0,19.0,9.0,5.0,2.0,3.0,301.0,44.0,207.0,68.0,89.0,51.0,99.0,133.0,64.0,69.0,4.0,4.0,4.0,4.0,2.0,0.25,32.0,32.0,32.0,22.0,0
852,3.0,4.0,1.0,20.0,1.0,14.0,4.0,1.0,1.0,2.0,6.0,6.0,5.0,2.0,6.0,0.0,1.0,0.0,5.0,161.0,20.0,97.0,31.0,62.0,44.0,57.0,79.0,34.0,45.0,10.0,10.0,11.0,3.0,2.0,0.45,23.0,23.0,24.0,8.0,0
853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,27.0,2.0,5.0,3.0,0.0,20.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0
854,1.0,2.0,1.0,7.0,0.0,5.0,0.0,1.0,0.0,1.0,8.0,8.0,6.0,1.0,6.0,0.0,0.0,0.0,6.0,102.0,13.0,62.0,27.0,24.0,27.0,30.0,43.0,28.0,15.0,7.0,7.0,11.0,6.0,3.0,0.44,14.0,14.0,18.0,13.0,0
855,1.0,1.0,1.0,5.0,0.0,5.0,0.0,1.0,0.0,0.0,2.0,2.0,2.0,4.0,2.0,0.0,0.0,0.0,2.0,41.0,4.0,20.0,9.0,5.0,17.0,11.0,14.0,9.0,5.0,2.0,2.0,2.0,1.0,0.0,0.85,3.0,3.0,3.0,2.0,0
856,1.0,1.0,1.0,6.0,0.0,5.0,0.0,1.0,0.0,0.0,3.0,3.0,3.0,1.0,3.0,0.0,0.0,0.0,3.0,47.0,7.0,23.0,7.0,8.0,17.0,8.0,13.0,7.0,6.0,3.0,3.0,3.0,1.0,1.0,0.74,5.0,5.0,5.0,3.0,0
857,1.0,1.0,1.0,7.0,0.0,6.0,0.0,2.0,2.0,1.0,11.0,9.0,9.0,5.0,11.0,4.0,0.0,0.0,7.0,139.0,23.0,99.0,41.0,39.0,17.0,40.0,55.0,32.0,23.0,6.0,6.0,6.0,1.0,1.0,0.17,19.0,19.0,21.0,11.0,1
858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,36.0,4.0,7.0,5.0,0.0,25.0,4.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.57,0.0,0.0,0.0,0.0,1
859,1.0,1.0,1.0,15.0,0.0,4.0,11.0,2.0,0.0,0.0,1.0,10.0,10.0,0.0,10.0,7.0,0.0,0.0,3.0,147.0,13.0,26.0,19.0,1.0,108.0,17.0,20.0,19.0,1.0,1.0,1.0,1.0,1.0,0.0,4.15,1.0,1.0,1.0,1.0,0
860,1.0,1.0,1.0,8.0,0.0,4.0,4.0,1.0,0.0,0.0,1.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,160.0,12.0,25.0,20.0,1.0,123.0,16.0,18.0,17.0,1.0,1.0,1.0,1.0,1.0,0.0,4.92,1.0,1.0,1.0,1.0,0
861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,10.0,0.0,10.0,0.0,0.0,0.0,10.0,62.0,12.0,18.0,16.0,0.0,32.0,15.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.78,0.0,0.0,0.0,0.0,0
862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,9.0,0.0,9.0,0.0,0.0,0.0,9.0,46.0,10.0,14.0,12.0,0.0,22.0,11.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.57,0.0,0.0,0.0,0.0,0
